DEF_HARPNUM,Minimum,Maximum
351,2011-01-22 19:48:00,2011-01-23 13:36:00
5457,2015-04-14 14:12:00,2015-04-14 23:00:00
3151,2013-09-02 01:36:00,2013-09-06 14:36:00
7280,2018-06-25 01:12:00,2018-06-27 09:12:00
3126,2013-08-25 21:00:00,2013-08-30 22:12:00
1786,2012-06-20 14:12:00,2012-06-30 16:00:00
1768,2012-06-11 05:48:00,2012-06-12 22:12:00
5894,2015-08-22 02:36:00,2015-09-03 06:00:00
5977,2015-09-20 16:24:00,2015-09-26 23:36:00
6506,2016-04-20 04:36:00,2016-04-24 22:48:00
4232,2014-06-11 00:48:00,2014-06-11 13:12:00
6492,2016-04-12 18:00:00,2016-04-22 23:12:00
4245,2014-06-13 16:12:00,2014-06-15 17:36:00
2639,2013-04-05 11:36:00,2013-04-08 17:24:00
226,2010-10-18 19:36:00,2010-11-01 16:00:00
6826,2016-10-30 07:36:00,2016-11-06 18:24:00
5557,2015-05-12 14:24:00,2015-05-21 22:24:00
1712,2012-05-27 16:24:00,2012-05-28 23:12:00
7214,2017-12-19 14:36:00,2017-12-22 18:36:00
5520,2015-04-28 23:12:00,2015-05-01 20:24:00
5800,2015-07-18 20:24:00,2015-07-19 10:36:00
1668,2012-05-14 23:24:00,2012-05-21 17:48:00
5994,2015-09-29 17:48:00,2015-10-03 15:36:00
7319,2018-10-19 20:12:00,2018-10-21 18:12:00
5877,2015-08-11 22:12:00,2015-08-14 08:12:00
4796,2014-11-07 00:24:00,2014-11-07 20:36:00
4602,2014-09-23 03:00:00,2014-09-24 15:48:00
6136,2015-11-22 00:36:00,2015-12-04 09:48:00
4675,2014-10-10 12:48:00,2014-10-10 23:00:00
616,2011-05-19 12:24:00,2011-05-25 04:24:00
782,2011-08-11 09:00:00,2011-08-20 01:12:00
661,2011-06-09 01:12:00,2011-06-20 23:36:00
4778,2014-11-02 20:36:00,2014-11-07 19:00:00
3461,2013-12-02 20:48:00,2013-12-09 09:36:00
1355,2012-01-26 21:00:00,2012-01-29 23:00:00
5084,2015-01-15 07:48:00,2015-01-15 16:36:00
3416,2013-11-21 18:12:00,2013-11-23 12:00:00
1258,2011-12-27 09:36:00,2012-01-02 09:36:00
5189,2015-02-08 15:12:00,2015-02-13 23:36:00
3941,2014-03-30 00:24:00,2014-04-12 20:00:00
766,2011-08-05 09:24:00,2011-08-14 06:12:00
685,2011-06-27 06:36:00,2011-07-09 19:24:00
2274,2012-12-07 23:12:00,2012-12-08 13:48:00
4705,2014-10-17 03:24:00,2014-10-18 01:24:00
6031,2015-10-17 05:12:00,2015-10-18 01:12:00
788,2011-08-13 03:24:00,2011-08-19 13:12:00
4691,2014-10-14 20:24:00,2014-10-16 00:12:00
2203,2012-11-13 00:24:00,2012-11-25 23:24:00
5183,2015-02-07 10:12:00,2015-02-20 17:12:00
3511,2013-12-16 01:24:00,2013-12-16 18:00:00
1252,2011-12-26 06:24:00,2012-01-03 23:36:00
6921,2017-01-19 13:00:00,2017-01-22 11:12:00
2749,2013-05-13 18:12:00,2013-05-19 13:48:00
356,2011-01-30 05:36:00,2011-02-02 00:00:00
321,2010-12-28 23:36:00,2011-01-09 06:12:00
6498,2016-04-14 20:24:00,2016-04-16 13:24:00
6956,2017-02-23 11:12:00,2017-02-23 21:24:00
6476,2016-04-04 20:36:00,2016-04-07 21:24:00
4335,2014-07-04 16:36:00,2014-07-14 08:00:00
5970,2015-09-18 11:36:00,2015-09-28 17:00:00
5893,2015-08-21 13:00:00,2015-08-28 01:24:00
7269,2018-06-11 20:00:00,2018-06-24 20:36:00
5907,2015-08-24 18:48:00,2015-08-25 17:24:00
7313,2018-10-12 15:48:00,2018-10-20 13:12:00
1781,2012-06-18 04:36:00,2012-06-24 15:36:00
5427,2015-04-03 02:00:00,2015-04-09 07:12:00
7287,2018-07-18 00:36:00,2018-07-24 18:36:00
1615,2012-04-25 03:36:00,2012-04-26 00:36:00
1662,2012-05-13 06:36:00,2012-05-26 14:36:00
5450,2015-04-11 14:00:00,2015-04-19 11:24:00
5219,2015-02-15 00:36:00,2015-02-16 22:00:00
5363,2015-03-21 22:24:00,2015-03-28 02:00:00
5314,2015-03-09 10:12:00,2015-03-10 15:24:00
3612,2014-01-09 09:24:00,2014-01-15 16:12:00
5280,2015-03-03 13:48:00,2015-03-05 22:36:00
1126,2011-11-28 23:48:00,2011-12-15 11:48:00
6248,2016-01-07 10:36:00,2016-01-15 15:24:00
465,2011-03-29 21:48:00,2011-04-04 06:00:00
2100,2012-10-02 05:36:00,2012-10-03 18:12:00
2094,2012-10-01 00:48:00,2012-10-06 01:12:00
90,2010-07-13 14:12:00,2010-07-17 22:00:00
4471,2014-08-18 04:00:00,2014-08-18 12:48:00
6345,2016-02-09 02:12:00,2016-02-18 11:12:00
932,2011-10-04 18:48:00,2011-10-17 13:36:00
2177,2012-11-04 10:12:00,2012-11-14 03:24:00
3358,2013-11-06 18:12:00,2013-11-14 12:00:00
1836,2012-07-04 16:24:00,2012-07-04 23:48:00
7067,2017-07-01 05:12:00,2017-07-05 12:24:00
1561,2012-04-11 02:12:00,2012-04-19 23:24:00
5724,2015-06-28 21:24:00,2015-07-11 20:48:00
1482,2012-03-18 06:00:00,2012-03-18 15:00:00
7010,2017-05-13 02:00:00,2017-05-21 10:48:00
6678,2016-07-13 10:24:00,2016-07-14 01:12:00
2984,2013-07-17 22:36:00,2013-07-27 18:00:00
4036,2014-04-17 04:12:00,2014-04-24 05:36:00
2530,2013-03-04 16:36:00,2013-03-13 11:48:00
2547,2013-03-08 08:48:00,2013-03-15 16:48:00
4041,2014-04-18 21:36:00,2014-04-26 00:36:00
158,2010-09-02 13:36:00,2010-09-07 15:12:00
5623,2015-05-27 07:36:00,2015-05-27 09:36:00
7117,2017-08-28 22:48:00,2017-09-12 09:48:00
7083,2017-07-12 11:00:00,2017-07-16 01:12:00
1466,2012-03-10 06:12:00,2012-03-10 16:00:00
7160,2017-10-04 16:12:00,2017-10-07 14:48:00
1488,2012-03-19 16:00:00,2012-03-31 11:00:00
1946,2012-08-17 21:24:00,2012-08-30 02:24:00
1931,2012-08-06 11:12:00,2012-08-20 08:12:00
5759,2015-07-07 16:24:00,2015-07-12 17:48:00
6672,2016-07-11 09:36:00,2016-07-12 11:12:00
2440,2013-01-31 15:12:00,2013-02-01 12:48:00
2437,2013-01-30 09:00:00,2013-02-01 11:48:00
4131,2014-05-13 06:12:00,2014-05-23 14:36:00
6605,2016-06-03 14:12:00,2016-06-10 08:12:00
2917,2013-06-30 10:24:00,2013-07-05 01:12:00
152,2010-08-31 12:48:00,2010-09-11 04:36:00
6708,2016-08-12 14:48:00,2016-08-18 22:48:00
2960,2013-07-12 14:12:00,2013-07-13 12:12:00
5387,2015-03-25 21:36:00,2015-04-06 07:36:00
1021,2011-10-29 23:12:00,2011-11-08 00:24:00
3681,2014-01-24 03:36:00,2014-01-28 20:36:00
5213,2015-02-12 18:00:00,2015-02-14 23:00:00
4576,2014-09-16 19:12:00,2014-09-25 09:36:00
6242,2016-01-06 00:00:00,2016-01-18 17:00:00
2193,2012-11-10 17:12:00,2012-11-22 23:12:00
4501,2014-08-26 08:12:00,2014-08-28 01:24:00
418,2011-03-09 06:24:00,2011-03-09 19:12:00
2007,2012-09-02 12:12:00,2012-09-10 04:12:00
842,2011-09-02 13:36:00,2011-09-14 04:24:00
562,2011-04-29 20:48:00,2011-05-08 18:12:00
938,2011-10-07 04:12:00,2011-10-10 06:36:00
4598,2014-09-22 07:12:00,2014-09-27 23:36:00
481,2011-04-04 06:48:00,2011-04-10 14:00:00
4856,2014-11-20 08:36:00,2014-11-25 07:48:00
6338,2016-02-06 17:48:00,2016-02-12 05:24:00
1284,2012-01-03 13:36:00,2012-01-06 14:24:00
5155,2015-02-03 19:12:00,2015-02-05 19:24:00
1367,2012-01-30 12:00:00,2012-02-10 23:36:00
3453,2013-11-30 20:12:00,2013-12-04 18:12:00
3973,2014-04-04 19:24:00,2014-04-07 19:48:00
1389,2012-02-08 14:00:00,2012-02-18 10:24:00
3529,2013-12-21 05:48:00,2013-12-26 02:48:00
2341,2012-12-30 21:12:00,2013-01-13 14:24:00
6173,2015-12-10 12:00:00,2015-12-15 22:12:00
6104,2015-11-14 01:24:00,2015-11-24 07:36:00
729,2011-07-15 00:12:00,2011-07-17 20:48:00
6090,2015-11-10 20:48:00,2015-11-10 23:48:00
2336,2012-12-28 22:12:00,2013-01-01 17:00:00
624,2011-05-23 11:36:00,2011-05-29 19:36:00
3180,2013-09-11 08:12:00,2013-09-13 22:12:00
5948,2015-09-07 08:48:00,2015-09-08 16:36:00
5486,2015-04-20 05:00:00,2015-04-24 04:24:00
3014,2013-07-26 11:24:00,2013-07-28 08:00:00
3063,2013-08-11 10:00:00,2013-08-13 19:24:00
7251,2018-04-18 22:36:00,2018-04-30 12:00:00
5845,2015-08-02 07:12:00,2015-08-12 19:12:00
3119,2013-08-23 19:00:00,2013-09-06 01:24:00
319,2010-12-26 10:24:00,2010-12-27 19:12:00
6534,2016-05-02 06:00:00,2016-05-02 18:48:00
2692,2013-04-24 19:12:00,2013-04-27 03:36:00
6980,2017-03-31 04:00:00,2017-04-05 03:24:00
6439,2016-03-16 05:12:00,2016-03-21 17:36:00
214,2010-10-10 15:00:00,2010-10-11 21:36:00
6863,2016-11-22 14:48:00,2016-12-05 17:24:00
380,2011-02-12 09:12:00,2011-02-21 07:00:00
5935,2015-09-01 05:00:00,2015-09-10 10:00:00
5518,2015-04-27 07:36:00,2015-05-06 07:48:00
5462,2015-04-16 11:36:00,2015-04-29 18:24:00
3164,2013-09-07 03:00:00,2013-09-13 03:00:00
1627,2012-04-28 17:00:00,2012-05-06 15:24:00
3113,2013-08-20 16:48:00,2013-08-23 13:12:00
5415,2015-04-02 06:36:00,2015-04-15 20:48:00
7321,2018-11-08 14:36:00,2018-11-10 04:00:00
6964,2017-03-02 12:36:00,2017-03-10 23:00:00
287,2010-12-04 18:12:00,2010-12-11 08:36:00
313,2010-12-21 12:36:00,2010-12-22 06:24:00
364,2011-02-06 13:48:00,2011-02-17 14:48:00
6549,2016-05-08 19:24:00,2016-05-09 00:00:00
6887,2016-12-17 06:48:00,2016-12-19 19:00:00
6913,2017-01-14 15:36:00,2017-01-18 06:48:00
6433,2016-03-14 14:12:00,2016-03-14 17:24:00
2795,2013-05-27 00:00:00,2013-05-27 04:24:00
6869,2016-11-28 06:24:00,2016-12-05 11:24:00
4293,2014-06-27 10:24:00,2014-07-03 21:36:00
2676,2013-04-19 17:24:00,2013-04-21 07:36:00
6444,2016-03-18 12:24:00,2016-03-21 16:48:00
4370,2014-07-16 00:12:00,2014-07-17 15:36:00
3459,2013-12-02 05:36:00,2013-12-04 18:36:00
3874,2014-03-17 19:24:00,2014-03-29 06:48:00
3554,2013-12-28 15:48:00,2013-12-29 05:24:00
754,2011-07-27 22:00:00,2011-07-30 06:12:00
6197,2015-12-17 08:48:00,2015-12-18 18:00:00
2231,2012-11-21 05:24:00,2012-11-21 10:24:00
6003,2015-10-06 17:12:00,2015-10-09 10:00:00
4737,2014-10-24 17:36:00,2014-10-24 23:48:00
6074,2015-11-03 10:36:00,2015-11-07 21:36:00
2246,2012-11-27 02:00:00,2012-12-04 19:48:00
2822,2013-06-02 00:12:00,2013-06-07 20:00:00
4109,2014-05-07 00:00:00,2014-05-13 14:36:00
184,2010-09-13 20:12:00,2010-09-20 18:36:00
4073,2014-04-26 19:36:00,2014-05-10 02:00:00
2575,2013-03-16 13:24:00,2013-03-20 21:24:00
2502,2013-02-24 05:36:00,2013-03-09 04:36:00
4190,2014-05-31 11:36:00,2014-06-13 13:12:00
2958,2013-07-12 09:36:00,2013-07-14 00:36:00
2496,2013-02-17 00:00:00,2013-02-18 23:48:00
1429,2012-02-24 23:24:00,2012-03-01 06:24:00
1873,2012-07-19 09:12:00,2012-07-31 04:00:00
7158,2017-09-29 14:12:00,2017-09-30 14:24:00
1990,2012-08-28 15:12:00,2012-09-09 23:48:00
7022,2017-05-21 05:36:00,2017-05-30 07:48:00
5716,2015-06-26 21:36:00,2015-06-29 09:48:00
5682,2015-06-13 11:36:00,2015-06-18 06:48:00
3267,2013-10-09 04:00:00,2013-10-18 16:00:00
5761,2015-07-07 22:00:00,2015-07-15 03:00:00
7055,2017-06-17 09:24:00,2017-06-22 00:24:00
1909,2012-07-31 19:00:00,2012-08-04 09:12:00
4880,2014-11-28 01:48:00,2014-12-06 12:48:00
2048,2012-09-19 22:12:00,2012-09-27 23:24:00
4914,2014-12-08 04:24:00,2014-12-12 09:36:00
4963,2014-12-18 21:00:00,2014-12-29 07:36:00
6399,2016-03-01 00:24:00,2016-03-11 00:48:00
420,2011-03-10 16:24:00,2011-03-11 15:24:00
4539,2014-09-05 09:12:00,2014-09-16 22:12:00
2145,2012-10-23 05:24:00,2012-10-28 16:48:00
900,2011-09-24 03:12:00,2011-10-01 14:00:00
4443,2014-08-08 01:48:00,2014-08-11 00:00:00
6300,2016-01-23 17:12:00,2016-01-24 01:36:00
977,2011-10-17 05:36:00,2011-10-19 02:12:00
1019,2011-10-29 12:24:00,2011-11-10 20:12:00
3620,2014-01-10 17:12:00,2014-01-24 19:48:00
1080,2011-11-14 04:12:00,2011-11-26 08:36:00
5326,2015-03-11 14:12:00,2015-03-19 21:12:00
5351,2015-03-19 12:48:00,2015-03-28 18:48:00
3657,2014-01-19 00:00:00,2014-01-20 13:48:00
870,2011-09-14 01:36:00,2011-09-14 05:00:00
4969,2014-12-20 01:36:00,2014-12-31 15:36:00
2035,2012-09-14 14:48:00,2012-09-19 00:12:00
6393,2016-02-27 02:00:00,2016-02-28 15:00:00
4533,2014-09-03 18:48:00,2014-09-05 17:24:00
6207,2015-12-21 20:36:00,2015-12-23 11:24:00
2042,2012-09-18 08:24:00,2012-09-24 05:48:00
46,2010-06-02 20:00:00,2010-06-12 03:00:00
807,2011-08-20 19:24:00,2011-08-20 22:12:00
527,2011-04-21 13:36:00,2011-04-25 13:12:00
4864,2014-11-23 04:24:00,2014-12-06 23:12:00
4813,2014-11-10 15:24:00,2014-11-12 07:00:00
550,2011-04-27 03:24:00,2011-04-30 22:24:00
4449,2014-08-10 11:00:00,2014-08-10 12:48:00
3750,2014-02-13 16:12:00,2014-02-14 03:24:00
1064,2011-11-11 08:48:00,2011-11-20 04:12:00
1187,2011-12-12 13:00:00,2011-12-13 23:24:00
5221,2015-02-15 03:48:00,2015-02-15 13:12:00
3727,2014-02-06 00:00:00,2014-02-13 15:24:00
1169,2011-12-07 12:48:00,2011-12-15 21:36:00
2591,2013-03-23 15:00:00,2013-03-26 10:48:00
4097,2014-05-04 13:24:00,2014-05-18 23:36:00
2472,2013-02-10 08:00:00,2013-02-12 11:24:00
4174,2014-05-26 11:36:00,2014-05-27 08:24:00
2828,2013-06-04 06:12:00,2013-06-04 18:12:00
2952,2013-07-10 09:36:00,2013-07-22 00:00:00
160,2010-09-02 21:12:00,2010-09-02 23:36:00
2925,2013-07-02 04:48:00,2013-07-10 19:48:00
1423,2012-02-22 20:24:00,2012-03-02 03:48:00
1879,2012-07-22 21:12:00,2012-08-07 13:36:00
7125,2017-09-03 09:12:00,2017-09-06 02:12:00
1903,2012-07-28 23:00:00,2012-08-11 08:48:00
1974,2012-08-25 18:48:00,2012-09-04 17:12:00
7028,2017-05-24 14:12:00,2017-05-24 20:48:00
5688,2015-06-14 18:00:00,2015-06-21 01:00:00
4351,2014-07-07 11:12:00,2014-07-18 23:48:00
248,2010-11-06 00:48:00,2010-11-11 11:12:00
6465,2016-03-31 12:00:00,2016-04-08 03:24:00
2657,2013-04-11 17:48:00,2013-04-18 00:00:00
345,2011-01-15 02:24:00,2011-01-27 14:00:00
6945,2017-02-04 17:12:00,2017-02-05 18:48:00
7300,2018-08-23 16:12:00,2018-08-28 22:24:00
5434,2015-04-04 20:48:00,2015-04-06 19:48:00
1606,2012-04-22 01:00:00,2012-04-23 20:00:00
5443,2015-04-08 05:48:00,2015-04-09 04:12:00
5963,2015-09-13 20:48:00,2015-09-24 16:24:00
5539,2015-05-04 01:00:00,2015-05-08 11:24:00
5880,2015-08-12 20:12:00,2015-08-22 23:00:00
5914,2015-08-25 23:36:00,2015-08-30 20:24:00
3048,2013-08-06 11:00:00,2013-08-19 19:36:00
2267,2012-12-06 04:00:00,2012-12-08 16:00:00
6055,2015-10-24 20:24:00,2015-10-25 22:12:00
4761,2014-10-29 15:24:00,2014-11-07 03:12:00
6022,2015-10-14 17:00:00,2015-10-17 22:36:00
2384,2013-01-11 15:12:00,2013-01-22 23:12:00
2289,2012-12-11 16:00:00,2012-12-20 14:36:00
702,2011-07-07 09:24:00,2011-07-15 18:48:00
5004,2014-12-27 06:00:00,2015-01-08 09:24:00
5073,2015-01-13 19:24:00,2015-01-25 09:36:00
3575,2014-01-03 17:00:00,2014-01-13 04:48:00
1241,2011-12-23 14:24:00,2011-12-31 07:48:00
3855,2014-03-14 09:12:00,2014-03-15 10:00:00
605,2011-05-15 11:12:00,2011-05-28 17:00:00
672,2011-06-15 03:24:00,2011-06-19 23:36:00
6125,2015-11-19 04:12:00,2015-11-23 02:12:00
2283,2012-12-09 10:48:00,2012-12-10 07:48:00
6152,2015-12-01 21:48:00,2015-12-03 09:48:00
2360,2013-01-04 02:24:00,2013-01-16 14:12:00
5079,2015-01-14 16:00:00,2015-01-16 21:24:00
3508,2013-12-14 22:36:00,2013-12-15 02:48:00
5103,2015-01-19 04:24:00,2015-01-30 17:24:00
3591,2014-01-06 11:00:00,2014-01-15 03:00:00
1331,2012-01-16 07:12:00,2012-01-21 19:48:00
3405,2013-11-19 03:12:00,2013-11-25 01:12:00
6842,2016-11-12 15:00:00,2016-11-17 03:48:00
6418,2016-03-09 04:36:00,2016-03-22 11:24:00
6835,2016-11-03 14:36:00,2016-11-10 13:24:00
6515,2016-04-25 09:00:00,2016-05-07 11:12:00
4221,2014-06-07 09:12:00,2014-06-10 15:00:00
338,2011-01-08 09:12:00,2011-01-16 13:36:00
6481,2016-04-06 16:48:00,2016-04-14 14:24:00
2727,2013-05-05 06:48:00,2013-05-17 03:48:00
6938,2017-01-30 08:36:00,2017-02-04 22:00:00
2750,2013-05-15 01:00:00,2013-05-21 19:00:00
4256,2014-06-15 20:48:00,2014-06-27 10:36:00
5813,2015-07-25 12:48:00,2015-07-26 11:00:00
5987,2015-09-24 12:24:00,2015-10-01 20:48:00
5449,2015-04-11 09:36:00,2015-04-13 12:00:00
1798,2012-06-23 16:00:00,2012-06-29 17:48:00
5544,2015-05-06 22:24:00,2015-05-20 06:00:00
1776,2012-06-14 22:24:00,2012-06-22 12:24:00
3042,2013-08-03 18:36:00,2013-08-10 20:12:00
1701,2012-05-23 14:24:00,2012-06-04 13:00:00
5969,2015-09-18 07:24:00,2015-09-18 19:00:00
5533,2015-05-02 06:24:00,2015-05-02 18:24:00
1695,2012-05-22 08:36:00,2012-05-30 02:24:00
1148,2011-12-03 10:24:00,2011-12-09 16:36:00
3706,2014-02-01 22:12:00,2014-02-11 07:12:00
5394,2015-03-27 12:24:00,2015-04-04 05:48:00
5200,2015-02-11 04:36:00,2015-02-19 14:12:00
5277,2015-03-02 19:36:00,2015-03-07 02:36:00
1045,2011-11-05 16:36:00,2011-11-06 09:12:00
571,2011-05-02 14:12:00,2011-05-11 21:12:00
4832,2014-11-15 02:12:00,2014-11-19 13:12:00
492,2011-04-06 13:00:00,2011-04-07 17:24:00
89,2010-07-11 07:48:00,2010-07-16 23:24:00
826,2011-08-27 23:24:00,2011-08-29 10:00:00
67,2010-06-24 20:00:00,2010-07-02 13:48:00
2063,2012-09-24 14:24:00,2012-09-29 05:36:00
4565,2014-09-13 20:36:00,2014-09-15 18:24:00
6251,2016-01-07 18:36:00,2016-01-11 07:24:00
4512,2014-08-29 00:36:00,2014-09-06 16:00:00
2014,2012-09-04 13:36:00,2012-09-11 05:24:00
10,2010-05-02 23:12:00,2010-05-07 21:36:00
851,2011-09-08 18:00:00,2011-09-17 21:00:00
1955,2012-08-21 13:36:00,2012-08-28 18:36:00
1922,2012-08-04 02:48:00,2012-08-11 19:36:00
1578,2012-04-15 11:36:00,2012-04-26 13:24:00
1596,2012-04-19 14:48:00,2012-04-30 13:12:00
3336,2013-10-31 23:48:00,2013-11-09 18:00:00
7090,2017-07-20 09:24:00,2017-07-28 00:36:00
3341,2013-11-01 23:12:00,2013-11-15 13:00:00
1475,2012-03-14 06:12:00,2012-03-22 04:36:00
2904,2013-06-26 11:00:00,2013-07-03 16:48:00
141,2010-08-21 12:12:00,2010-08-22 18:24:00
4058,2014-04-23 04:48:00,2014-04-29 03:24:00
2529,2013-03-04 13:36:00,2013-03-13 17:24:00
2809,2013-05-28 22:24:00,2013-06-07 20:24:00
6661,2016-07-06 08:48:00,2016-07-09 13:12:00
4155,2014-05-18 21:48:00,2014-05-22 11:36:00
2453,2013-02-03 20:36:00,2013-02-12 20:24:00
2424,2013-01-25 06:00:00,2013-02-04 16:24:00
6616,2016-06-11 10:48:00,2016-06-14 22:36:00
7074,2017-07-05 05:24:00,2017-07-08 12:48:00
3246,2013-10-01 06:48:00,2013-10-11 06:12:00
1572,2012-04-14 01:48:00,2012-04-22 10:36:00
1491,2012-03-20 22:12:00,2012-03-22 03:48:00
7003,2017-05-04 11:12:00,2017-05-12 06:48:00
7179,2017-10-30 01:12:00,2017-10-30 09:48:00
1408,2012-02-16 12:36:00,2012-02-22 03:48:00
4025,2014-04-15 17:36:00,2014-04-28 12:12:00
6711,2016-08-14 18:00:00,2016-08-25 14:48:00
2554,2013-03-09 10:24:00,2013-03-12 19:48:00
4052,2014-04-21 01:36:00,2014-04-27 20:48:00
4128,2014-05-11 17:24:00,2014-05-15 23:12:00
2997,2013-07-21 20:12:00,2013-07-29 17:00:00
2459,2013-02-05 05:48:00,2013-02-17 08:00:00
3795,2014-02-24 05:00:00,2014-02-24 13:48:00
5307,2015-03-07 10:00:00,2015-03-07 21:24:00
3601,2014-01-07 13:24:00,2014-01-21 10:12:00
5293,2015-03-05 09:12:00,2015-03-15 04:36:00
1038,2011-11-04 05:12:00,2011-11-17 07:00:00
2113,2012-10-10 12:24:00,2012-10-18 12:12:00
498,2011-04-09 04:12:00,2011-04-09 20:12:00
956,2011-10-11 19:12:00,2011-10-19 12:12:00
6321,2016-02-03 07:12:00,2016-02-07 02:00:00
83,2010-07-04 08:12:00,2010-07-07 05:36:00
6356,2016-02-13 12:48:00,2016-02-16 07:48:00
921,2011-10-02 01:36:00,2011-10-14 13:12:00
4838,2014-11-15 08:36:00,2014-11-15 17:48:00
401,2011-03-02 08:36:00,2011-03-15 21:12:00
4518,2014-08-30 15:12:00,2014-08-31 06:24:00
595,2011-05-11 07:12:00,2011-05-17 17:36:00
4942,2014-12-12 23:24:00,2014-12-23 04:36:00
4935,2014-12-11 02:24:00,2014-12-16 04:00:00
2069,2012-09-25 17:00:00,2012-10-08 17:24:00
1273,2012-01-01 05:48:00,2012-01-05 05:48:00
1390,2012-02-09 01:12:00,2012-02-20 09:36:00
5036,2015-01-06 01:24:00,2015-01-18 06:48:00
3530,2013-12-21 11:24:00,2013-12-22 05:24:00
1204,2011-12-15 17:48:00,2011-12-23 15:48:00
3984,2014-04-07 04:36:00,2014-04-16 12:00:00
1309,2012-01-11 12:48:00,2012-01-20 06:00:00
6010,2015-10-10 06:36:00,2015-10-21 03:48:00
4724,2014-10-21 04:24:00,2014-10-30 22:24:00
2255,2012-11-29 10:48:00,2012-12-06 04:00:00
4629,2014-09-29 08:36:00,2014-09-29 18:00:00
2358,2013-01-03 20:12:00,2013-01-17 00:24:00
747,2011-07-23 22:36:00,2011-07-24 13:00:00
7345,2019-02-23 10:00:00,2019-02-24 16:24:00
3177,2013-09-10 22:12:00,2013-09-18 11:00:00
1634,2012-05-02 08:00:00,2012-05-12 22:00:00
5406,2015-03-31 05:48:00,2015-03-31 15:24:00
5926,2015-08-29 13:24:00,2015-09-01 04:48:00
7248,2018-04-12 03:48:00,2018-04-20 11:48:00
3199,2013-09-18 10:00:00,2013-10-01 23:48:00
6420,2016-03-10 08:48:00,2016-03-14 16:48:00
399,2011-03-01 23:48:00,2011-03-09 17:48:00
2665,2013-04-14 13:12:00,2013-04-15 09:24:00
4363,2014-07-13 20:00:00,2014-07-21 08:12:00
6999,2017-04-26 16:36:00,2017-05-09 07:48:00
294,2010-12-08 07:12:00,2010-12-11 11:48:00
377,2011-02-10 22:00:00,2011-02-21 07:36:00
6894,2016-12-25 14:00:00,2017-01-03 06:48:00
6900,2016-12-30 08:24:00,2017-01-01 01:36:00
5856,2015-08-06 02:48:00,2015-08-17 18:00:00
5598,2015-05-19 18:36:00,2015-05-28 21:12:00
1649,2012-05-09 09:12:00,2012-05-17 07:36:00
5501,2015-04-22 08:24:00,2015-04-28 23:36:00
3193,2013-09-17 03:48:00,2013-09-17 20:24:00
7235,2018-01-30 08:36:00,2018-02-05 08:12:00
5495,2015-04-21 21:48:00,2015-05-01 06:24:00
1744,2012-06-07 14:00:00,2012-06-20 08:00:00
7242,2018-03-06 03:00:00,2018-03-13 14:36:00
6807,2016-10-14 00:12:00,2016-10-14 02:36:00
270,2010-11-24 02:36:00,2010-12-04 11:48:00
207,2010-10-04 12:36:00,2010-10-06 04:48:00
6870,2016-11-28 14:24:00,2016-12-10 00:00:00
393,2011-02-25 05:24:00,2011-03-10 07:48:00
6550,2016-05-09 02:24:00,2016-05-21 07:48:00
4387,2014-07-24 14:12:00,2014-07-26 11:12:00
1279,2012-01-02 12:24:00,2012-01-08 23:48:00
3437,2013-11-26 18:24:00,2013-12-09 18:36:00
1303,2012-01-09 08:00:00,2012-01-18 10:36:00
5131,2015-01-28 16:12:00,2015-02-04 19:48:00
640,2011-05-28 15:48:00,2011-05-31 10:48:00
4759,2014-10-29 10:12:00,2014-11-03 23:36:00
2228,2012-11-19 09:48:00,2012-11-22 13:00:00
637,2011-05-27 06:24:00,2011-06-10 04:24:00
2352,2013-01-02 17:24:00,2013-01-13 13:36:00
6117,2015-11-16 23:12:00,2015-11-24 14:48:00
4623,2014-09-28 09:36:00,2014-10-08 17:36:00
2325,2012-12-25 08:12:00,2012-12-30 09:48:00
4189,2014-05-31 00:12:00,2014-06-07 18:00:00
2941,2013-07-05 18:48:00,2013-07-08 04:24:00
104,2010-07-27 19:36:00,2010-08-10 04:24:00
6729,2016-08-29 09:12:00,2016-09-04 13:24:00
173,2010-09-09 18:12:00,2010-09-10 08:00:00
2582,2013-03-20 08:12:00,2013-03-29 06:12:00
4084,2014-04-28 13:24:00,2014-05-05 06:12:00
4167,2014-05-23 19:24:00,2014-05-24 11:12:00
6653,2016-07-02 06:00:00,2016-07-09 06:12:00
5778,2015-07-12 10:00:00,2015-07-21 19:48:00
1967,2012-08-23 18:36:00,2012-08-30 23:00:00
3209,2013-09-20 18:36:00,2013-09-22 07:48:00
5675,2015-06-11 00:48:00,2015-06-15 12:00:00
7141,2017-09-19 01:00:00,2017-09-26 12:24:00
1447,2012-03-01 13:36:00,2012-03-13 23:24:00
1989,2012-08-28 09:00:00,2012-09-04 15:36:00
3304,2013-10-21 11:48:00,2013-10-24 11:24:00
1430,2012-02-24 23:24:00,2012-03-04 00:36:00
5602,2015-05-20 15:12:00,2015-05-22 18:36:00
6319,2016-02-02 23:36:00,2016-02-06 23:48:00
4800,2014-11-07 14:36:00,2014-11-21 14:48:00
4994,2014-12-25 02:36:00,2015-01-01 22:24:00
2026,2012-09-09 16:36:00,2012-09-22 05:48:00
4520,2014-08-31 02:24:00,2014-09-07 10:36:00
4557,2014-09-11 19:00:00,2014-09-17 14:24:00
4899,2014-12-04 17:48:00,2014-12-04 23:48:00
55,2010-06-11 21:48:00,2010-06-12 04:24:00
